ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,monthly,monthly_lower,monthly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yearly,yearly_lower,yearly_upper,additive_terms,additive_terms_lower,additive_terms_upper,yhat,cumulative,cumulative_lower,cumulative_upper
2011-01-01,19.264932,2.577686241014084,40.963014768120324,19.264932,19.264932,0.1546611107798338,0.1546611107798338,0.1546611107798338,0.14493962680730016,0.14493962680730016,0.14493962680730016,-0.009721483972533584,-0.009721483972533584,-0.009721483972533584,0.0,0.0,0.0,22.057184054548017,,,
2011-02-01,19.486750901424504,4.404954730525241,42.45307148987572,19.486750901424504,19.486750901424504,0.1925163399999903,0.1925163399999903,0.1925163399999903,0.17138558673581977,0.17138558673581977,0.17138558673581977,-0.021130753264170556,-0.021130753264170556,-0.021130753264170556,0.0,0.0,0.0,22.826499138239907,,,
2011-03-01,19.68710345754986,-5.8806449548441915,31.22011653353944,19.68710345754986,19.68710345754986,-0.17492298041018978,-0.17492298041018978,-0.17492298041018978,-0.39308746347132323,-0.39308746347132323,-0.39308746347132323,-0.2181644830611335,-0.2181644830611335,-0.2181644830611335,0.0,0.0,0.0,11.948349896324068,,,
2011-04-01,19.90892235897436,-2.8322843977557186,34.27809569332095,19.90892235897436,19.90892235897436,-0.0961549578462616,-0.0961549578462616,-0.0961549578462616,-0.19724892082181633,-0.19724892082181633,-0.19724892082181633,-0.1010939629755547,-0.1010939629755547,-0.1010939629755547,0.0,0.0,0.0,15.981908908941337,,,
2011-05-01,20.123585811965814,-2.682465421684834,34.54520445990373,20.123585811965814,20.123585811965814,-0.17492298041019178,-0.17492298041019178,-0.17492298041019178,-0.21480996359387428,-0.21480996359387428,-0.21480996359387428,-0.03988698318368255,-0.03988698318368255,-0.03988698318368255,0.0,0.0,0.0,15.800839076319232,,,
2011-06-01,20.345404713390312,0.9138686065405836,40.27051640493665,20.345404713390312,20.345404713390312,-0.09615495784610584,-0.09615495784610584,-0.09615495784610584,-0.03855126503103389,-0.03855126503103389,-0.03855126503103389,0.05760369281507194,0.05760369281507194,0.05760369281507194,0.0,0.0,0.0,19.561063624120756,,,
2011-07-01,20.560068166381768,3.1898923048184087,41.29100488706385,20.560068166381768,20.560068166381768,-0.17492298041015192,-0.17492298041015192,-0.17492298041015192,0.07961860870760804,0.07961860870760804,0.07961860870760804,0.2545415891177599,0.2545415891177599,0.2545415891177599,0.0,0.0,0.0,22.197032188722666,,,
2011-08-01,20.781887072772005,3.555884394021082,41.50076229574854,20.781887072772005,20.781887072772005,-0.09615495784600595,-0.09615495784600595,-0.09615495784600595,0.04951072749773565,0.04951072749773565,0.04951072749773565,0.14566568534374158,0.14566568534374158,0.14566568534374158,0.0,0.0,0.0,21.810813420520734,,,
2011-09-01,21.003705979162245,-0.12318251801721782,38.1751372846241,21.003705979162245,21.003705979162245,-0.004070463251950068,-0.004070463251950068,-0.004070463251950068,-0.09945492067868869,-0.09945492067868869,-0.09945492067868869,-0.09538445742673862,-0.09538445742673862,-0.09538445742673862,0.0,0.0,0.0,18.914784067046163,,,
2011-10-01,21.218369436959254,-4.301432321818034,34.90946037240882,21.218369436959254,21.218369436959254,-0.09615495784620744,-0.09615495784620744,-0.09615495784620744,-0.27789980381168766,-0.27789980381168766,-0.27789980381168766,-0.18174484596548016,-0.18174484596548016,-0.18174484596548016,0.0,0.0,0.0,15.321788733224368,,,
2011-11-01,21.44018834334949,5.130037747457586,42.48043964696298,21.44018834334949,21.44018834334949,-0.004070463251811943,-0.004070463251811943,-0.004070463251811943,0.11102024941555004,0.11102024941555004,0.11102024941555004,0.11509071266736197,0.11509071266736197,0.11509071266736197,0.0,0.0,0.0,23.82048340074452,,,
2011-12-01,21.654851801146496,2.864297837579281,40.45614669862666,21.654851801146496,21.654851801146496,-0.09615495784610756,-0.09615495784610756,-0.09615495784610756,-0.0006854614702903952,-0.0006854614702903952,-0.0006854614702903952,0.09546949637581717,0.09546949637581717,0.09546949637581717,0.0,0.0,0.0,21.640008234591964,,,
2012-01-01,21.87667071158665,2.0206116392833207,40.67540448523048,21.87667071158665,21.87667071158665,-0.004070463251845548,-0.004070463251845548,-0.004070463251845548,-0.0139621043937323,-0.0139621043937323,-0.0139621043937323,-0.009891641141886731,-0.009891641141886731,-0.009891641141886731,0.0,0.0,0.0,21.57122635132417,,,
2012-02-01,22.098489622026804,5.27977581366685,41.19935028693426,22.098489622026804,22.098489622026804,0.0849627981482061,0.0849627981482061,0.0849627981482061,0.062396884029302255,0.062396884029302255,0.062396884029302255,-0.022565914118903838,-0.022565914118903838,-0.022565914118903838,0.0,0.0,0.0,23.47736651619515,,,
2012-03-01,22.305997635019207,-5.67946375145893,32.17603179782079,22.305997635019207,22.305997635019207,-0.17492298041022286,-0.17492298041022286,-0.17492298041022286,-0.38829301684925654,-0.38829301684925654,-0.38829301684925654,-0.21337003643903368,-0.21337003643903368,-0.21337003643903368,0.0,0.0,0.0,13.644734519485217,,,
2012-04-01,22.527816545459363,0.35891219707497585,37.63154471426256,22.527816545459363,22.527816545459363,-0.09615495784615327,-0.09615495784615327,-0.09615495784615327,-0.1984145831138316,-0.1984145831138316,-0.1984145831138316,-0.10225962526767829,-0.10225962526767829,-0.10225962526767829,0.0,0.0,0.0,18.057969217127166,,,
